"trade_year","from_iso3","to_iso3","sector","trade_value"
2005,"VEN","ITA","Wholesale Trade",1966166.66666667
2005,"KOR","ARE","Wholesale Trade",33483333.3333333
2005,"ROU","HKG","Real Estate",162798.5
2005,"ISR","TCD","Other Services",500000
2005,"ITA","DEU","Transport Services",1297670000
2005,"SVN","KGZ","Vehicle Trade",39922
2005,"KGZ","THA","Hospitality",6468
2005,"CAN","SRB","Construction",2140000
2005,"RoW","HTI","Other Services",400000
2005,"RUS","HTI","Transport Services",4002000
2005,"HUN","BGR","Vehicle Trade",2945514.33333333
2005,"HRV","ISR","Water Transport",797084
2005,"RUS","MDA","Inland Transport",16869322.8333333
2005,"GBR","USA","Utilities",1330833333.33333
2005,"LUX","DNK","Public Services",158080
2005,"MWI","RoW","Public Services",4729376
2005,"RoW","GRD","Retail Trade",11945129
2005,"ROU","ITA","Education",3864697
2005,"RoW","MWI","Vehicle Trade",7232697.16666667
2005,"IRN","KGZ","Business Services",60000
2005,"RUS","BMU","Utilities",1602290.83333333
2005,"AUT","ESP","Inland Transport",57215450
2005,"GRC","SWE","Real Estate",889494
2005,"BGR","USA","Business Services",75758566
2005,"LTU","MLT","Retail Trade",3539
2005,"NZL","GRC","Real Estate",76680.5
2005,"MDA","KGZ","Other Services",8500
2005,"CAN","SGP","Vehicle Trade",32322043
2005,"RoW","NCL","Wholesale Trade",35212805.8333333
2005,"NLD","CYP","Health",20055
2005,"RoW","ALB","Wholesale Trade",37833333.3333333
2005,"ROU","DEU","Financial Services",24109528
2005,"ISR","CYP","Education",61344
2005,"RoW","STP","Other Services",216000
2005,"PRT","DEU","Business Services",378093850
2005,"SVN","ZAF","Retail Trade",77860
2005,"GRC","VEN","Utilities",2502930.16666667
2005,"PRT","BRA","Utilities",31694606.6666667
2005,"KOR","FIN","Vehicle Trade",19066666.6666667
2005,"LTU","KOR","Business Services",102634.5
2005,"EST","LUX","Air Transport",296694.833333333
2005,"GRC","BGR","Vehicle Trade",9228596.5
2005,"CAN","SVN","Other Services",5460242
2005,"KGZ","IRL","Business Services",219966
2005,"JPN","FRA","Air Transport",1023782983.33333
2005,"AZE","DEU","Communications",338000
2005,"IRN","ROU","Financial Services",325597
2005,"AUS","LUX","Vehicle Trade",491541.666666667
2005,"GBR","MLT","Inland Transport",5372550.5
2005,"HUN","SWE","Real Estate",8070327.5
2005,"KHM","RoW","Transport Services",1678293
2005,"EGY","ITA","Inland Transport",21431216.6666667
2005,"CYP","HUN","Wholesale Trade",769754.333333333
2005,"NLD","POL","Transport Services",264794283
2005,"HUN","VEN","Utilities",2359.33333333333
2005,"TUR","IRL","Financial Services",3539100
2005,"POL","HRV","Real Estate",79630
2005,"LUX","SVN","Air Transport",572548.333333333
2005,"NLD","IDN","Vehicle Trade",13743505
2005,"KGZ","LTU","Financial Services",138
2005,"FRA","RoW","Communications",125048200
2005,"LUX","POL","Business Services",60699694.5
2005,"THA","ITA","Hospitality",431770200
2005,"ESP","POL","Water Transport",16323902
2005,"NPL","RoW","Inland Transport",5436666.66666667
2005,"SVN","TUR","Construction",12977
2005,"GHA","SRB","Construction",6000
2005,"ITA","NOR","Education",11797000
2005,"CYP","GRC","Wholesale Trade",8098837.16666667
2005,"RoW","CYP","Inland Transport",2857037.83333333
2005,"ISR","HND","Business Services",1000000
2005,"RoW","BMU","Air Transport",26333333.3333333
2005,"CHN","ISR","Business Services",65000000
2005,"THA","AUS","Water Transport",44524769.6666667
2005,"PRK","RUS","Real Estate",13579
2005,"RUS","SCG","Communications",1285228
2005,"CHN","GBR","Hospitality",1147265328
2005,"CZE","BGR","Education",482498
2005,"USA","CAN","Real Estate",894151498
2005,"TUR","LTU","Business Services",13566.5
2005,"MYS","DNK","Real Estate",237709.5
2005,"SAU","RUS","Other Services",18007.5
2005,"DNK","SRB","Air Transport",54166.6666666667
2005,"IRL","ROU","Retail Trade",1954763
2005,"UGA","RoW","Transport Services",16391241
2005,"SVK","DEU","Communications",23594000
2005,"PHL","POL","Vehicle Trade",48957.5
2005,"RUS","PHL","Vehicle Trade",65730
2005,"RUS","RoW","Air Transport",1506977854.33333
2005,"RoW","ZAF","Business Services",1713128931
2005,"SWE","ROU","Water Transport",13792855.1666667
2005,"ITA","SRB","Real Estate",568000
2005,"KOR","MYS","Vehicle Trade",46516666.6666667
2005,"MYS","LUX","Air Transport",353910
2005,"SWE","NOR","Financial Services",168350268
2005,"KGZ","ARG","Other Services",1716
2005,"CAN","BMU","Wholesale Trade",1925568.5
2005,"ARG","EST","Vehicle Trade",106959.5
2005,"RUS","LVA","Retail Trade",9863368
2005,"LTU","AUT","Vehicle Trade",1572933.33333333
2005,"DNK","ITA","Public Services",2359400
2005,"TUR","HUN","Air Transport",23113664.8333333
2005,"HUN","RUS","Inland Transport",3699384
2005,"EGY","SVK","Education",30672
2005,"CHE","CZE","Transport Services",662992
2005,"AUS","IRL","Communications",7078200
2005,"CHE","SVK","Wholesale Trade",947495.666666667
2005,"SRB","LBN","Retail Trade",328000
2005,"AZE","RoW","Air Transport",39866166.6666667
2005,"RUS","VNM","Other Services",5160659
2005,"SGP","SVN","Utilities",33031.6666666667
2005,"SVN","NZL","Other Services",339754
2005,"TUR","GRC","Air Transport",12791880.3333333
2005,"BEL","NZL","Inland Transport",196616.666666667
2005,"CZE","NGA","Inland Transport",1507067.16666667
2005,"NZL","CYP","Wholesale Trade",156703.5
2005,"RUS","JPN","Inland Transport",31571813.6666667
2005,"HUN","LVA","Financial Services",198189
2005,"DNK","BGR","Hospitality",10495791
2005,"SWE","KGZ","Real Estate",24646
2005,"HRV","DEU","Hospitality",3619319600
2005,"ZMB","RoW","Wholesale Trade",14316666.6666667
2005,"SVK","RoW","Air Transport",413658463.166667
2005,"ITA","IDN","Inland Transport",393233.333333333
2005,"RoW","AUT","Wholesale Trade",57608683.3333333
2005,"GTM","RoW","Wholesale Trade",25333333.3333333
2005,"ISR","BEL","Other Services",14898500
2005,"LTU","ESP","Other Services",2822432.5
2005,"PRT","GBR","Water Transport",233479735.666667
2005,"HUN","MEX","Inland Transport",173612.5
2005,"AGO","SRB","Hospitality",105000
2005,"AUT","SWE","Business Services",157541268
2005,"CHL","DNK","Retail Trade",3641734
2005,"SWE","IND","Wholesale Trade",2224127.66666667
2005,"EST","DNK","Real Estate",79040
2005,"NGA","SRB","Utilities",500
2005,"SVN","CYP","Utilities",388514.5
2005,"IND","SGP","Business Services",217352764
2005,"GRC","LVA","Financial Services",117970
2005,"AUS","CYP","Construction",40110
2005,"NLD","CAN","Inland Transport",68328798.8333333
2005,"HKG","NOR","Other Services",16643797.5
2005,"PHL","DEU","Inland Transport",20448133.3333333
2005,"PHL","USA","Other Services",11000000
2005,"ISR","DEU","Wholesale Trade",24773700
2005,"KOR","HUN","Water Transport",2042060.33333333
2005,"GRC","MEX","Inland Transport",473846.166666667
2005,"SWE","ITA","Transport Services",44956008
2005,"LVA","DNK","Transport Services",28811813
2005,"NGA","ROU","Hospitality",2933913
2005,"KOR","ITA","Business Services",44828600
2005,"KGZ","YEM","Hospitality",8255
2005,"ZAF","ROU","Construction",1955942
2005,"POL","RUS","Health",293745
2005,"GBR","IDN","Air Transport",35654663.1666667
2005,"NOR","FIN","Hospitality",136750824
2005,"KOR","GRC","Water Transport",51084942.3333333
2005,"ROU","SVK","Inland Transport",42578322.6666667
2005,"AUT","IRL","Wholesale Trade",2359400
2005,"CHL","DEU","Water Transport",121312483.333333
2005,"MEX","JPN","Inland Transport",6106127.16666667
2005,"RUS","JOR","Construction",1241
2005,"RoW","NLD","Communications",71417858
2005,"USA","SVN","Communications",3057782
2005,"RoW","CAF","Public Services",1519368
2005,"GIB","SRB","Air Transport",95166.6666666667
2005,"RoW","NER","Business Services",9823275
2005,"GRC","RUS","Inland Transport",4012241.83333333
2005,"ROU","GBR","Real Estate",8308037.5
2005,"USA","SRB","Vehicle Trade",1499500
2005,"BGR","SGP","Air Transport",140384.833333333
2005,"SRB","SHN","Business Services",12000
2005,"LUX","CYP","Water Transport",595552.833333333
2005,"ESP","CYP","Business Services",1378479.5
2005,"EST","NLD","Education",92017
2005,"RUS","KGZ","Business Services",7570118
2005,"POL","IRL","Construction",24925881
2005,"ZAF","POL","Inland Transport",1417016.5
2005,"FIN","LUX","Air Transport",550526.666666667
2005,"GBR","NOR","Other Services",688668160.5
2005,"IRL","BGR","Vehicle Trade",402081.166666667
2005,"CZE","LTU","Inland Transport",10440540.8333333
2005,"NGA","GRC","Inland Transport",1104985.66666667
2005,"IND","AUT","Inland Transport",4325566.66666667
2005,"LTU","GBR","Wholesale Trade",3162972.33333333
2005,"RoW","LVA","Vehicle Trade",80205640.1666667
2005,"NLD","CHN","Public Services",100276859
2005,"RoW","SLB","Air Transport",5109833.33333333
2005,"SYR","RoW","Communications",125000000
2005,"CAN","HRV","Public Services",797477
2005,"IDN","DNK","Inland Transport",7599823.83333333
2005,"NGA","HUN","Inland Transport",2359.33333333333
2005,"MAR","FRA","Wholesale Trade",73141400
2005,"RoW","PYF","Water Transport",119185128.166667
2005,"SRB","ISL","Wholesale Trade",2500
2005,"GRC","SVN","Real Estate",294925
2005,"MLT","HRV","Retail Trade",2390073
2005,"BGR","LVA","Wholesale Trade",160832.5
2005,"GRC","ROU","Retail Trade",16614894
2005,"JPN","KGZ","Other Services",171991
2005,"KOR","SGP","Financial Services",66642028
2005,"CHL","FRA","Hospitality",89657200
2005,"CAN","KOR","Inland Transport",70350000
2005,"BEL","ESP","Health",4718800
2005,"RoW","ARG","Air Transport",2364683333.33333
2005,"ITA","PRT","Transport Services",56637397
2005,"CHN","FRA","Business Services",202908400
2005,"RoW","GBR","Vehicle Trade",110125978
2005,"RoW","IRQ","Utilities",468533333.333333
2005,"SVN","ESP","Public Services",14156
2005,"KGZ","RoW","Transport Services",5998
2005,"SWE","MAR","Vehicle Trade",1525155.5
2005,"SGP","EST","Transport Services",587490
2005,"LTU","RoW","Construction",64424598
2005,"SUR","RoW","Hospitality",133800000
2005,"RoW","SLV","Construction",25400000
2005,"CHL","KOR","Wholesale Trade",5550000
2005,"TKM","RUS","Utilities",545278.833333333
2005,"MLT","AUT","Water Transport",6291733.33333333
2005,"ROU","TUR","Business Services",35185140.5
2005,"IND","GRC","Real Estate",141564
2005,"CHE","GRC","Vehicle Trade",176955
2005,"HUN","SVN","Real Estate",94966
2005,"BRA","LUX","Utilities",668496.666666667
2005,"USA","IND","Inland Transport",51833333.3333333
2005,"HUN","ROU","Retail Trade",64944843
2005,"LCA","RoW","Other Services",11103815
2005,"FJI","RoW","Construction",0
2005,"FRA","SVK","Education",1925270
2005,"POL","CYP","Communications",205268
2005,"RoW","EST","Wholesale Trade",150533455.666667
2005,"CAN","SWE","Other Services",156641157.5
2005,"LUX","CAN","Hospitality",3185190
2005,"CUB","RUS","Utilities",1084759.5
2005,"SVK","ROU","Other Services",1466956.5
2005,"CAN","FIN","Financial Services",755008
2005,"KOR","NLD","Retail Trade",59688101
2005,"RUS","ROU","Financial Services",1544801
2005,"HRV","FRA","Water Transport",9639722.33333333
2005,"BGR","EST","Vehicle Trade",171646.333333333
2005,"IRL","SWE","Real Estate",2351142
2005,"AGO","RoW","Transport Services",714600
2005,"DNK","ISL","Inland Transport",6015880.33333333
2005,"RUS","NOR","Water Transport",43671314.3333333
2005,"SLE","RoW","Inland Transport",1934316.66666667
2005,"IND","NOR","Transport Services",294926
2005,"RoW","BRA","Public Services",1947219000
2005,"RUS","ARG","Utilities",45425.5
2005,"NLD","USA","Retail Trade",4372172289
2005,"LUX","SWE","Air Transport",3875314.16666667
2005,"SVN","CHE","Other Services",602827
2005,"CHE","HUN","Vehicle Trade",247343.833333333
2005,"RUS","IRQ","Air Transport",1640171.33333333
2005,"IND","HUN","Real Estate",14156.5
2005,"SWE","SVK","Utilities",988195.333333333
2005,"RUS","SDN","Public Services",243926
2005,"NZL","USA","Air Transport",153166666.666667
2005,"ITA","AUT","Utilities",72944783.3333333
2005,"HRV","IDN","Business Services",79630
2005,"KHM","SRB","Hospitality",27000
2005,"LUX","EST","Other Services",279588.5
2005,"HRV","EGY","Water Transport",17613511.5
2005,"HRV","SGP","Utilities",79629.8333333333
2005,"THA","LUX","Vehicle Trade",1042068.33333333
2005,"NLD","RUS","Communications",55019062
2005,"SGP","SWE","Utilities",1715677
2005,"IRN","JPN","Inland Transport",1921141.5
2005,"GRC","LUX","Public Services",188752
2005,"MRT","RUS","Business Services",76097.5
2005,"JPN","NZL","Vehicle Trade",17155787.3333333
2005,"RoW","BGR","Financial Services",209302374
2005,"RoW","PAK","Vehicle Trade",435666666.666667
2005,"GEO","RUS","Water Transport",3543925.33333333
2005,"NOR","LUX","Business Services",19723993
2005,"SRB","SVK","Retail Trade",819000
2005,"BEL","CHN","Utilities",16122566.6666667
2005,"KOR","THA","Communications",7200000
2005,"JPN","IRL","Utilities",17892116.6666667
2005,"FRA","ITA","Inland Transport",1838955683.33333
2005,"SRB","AND","Business Services",62000
2005,"CYP","AZE","Vehicle Trade",20166.6666666667
2005,"SVK","LTU","Utilities",264252.833333333
2005,"IRL","RUS","Inland Transport",1842759.66666667
2005,"HUN","NLD","Health",2568207
2005,"AUT","POL","Air Transport",45110351.5
2005,"AUT","SVN","Business Services",103063311
2005,"ISL","BEL","Other Services",6488350
2005,"BEL","LVA","Hospitality",10165474
2005,"DEU","NOR","Construction",327807958
2005,"SVK","BGR","Transport Services",9925996
2005,"UGA","SRB","Hospitality",120000
2005,"SVN","IDN","Wholesale Trade",4522.16666666667
2005,"CAN","EST","Air Transport",289419.666666667
2005,"BGR","LTU","Real Estate",3539
2005,"ITA","GBR","Health",11073844
2005,"KGZ","USA","Water Transport",2762869.16666667
2005,"MAR","POL","Utilities",146676
2005,"POL","LUX","Other Services",4600830
2005,"AUS","ITA","Hospitality",620522200
2005,"VEN","CZE","Utilities",14942.8333333333
2005,"CYP","SVK","Vehicle Trade",5990320
2005,"FRA","AUT","Financial Services",24773700
2005,"BGR","RoW","Health",180494
2005,"HRV","PRT","Hospitality",6855238
2005,"GRC","CAN","Communications",353910
2005,"ZAF","DEU","Vehicle Trade",43059050
2005,"LVA","HRV","Utilities",26543.3333333333
2005,"GRC","NLD","Health",778602
2005,"RoW","LSO","Air Transport",24709450.8333333
2005,"CHN","RoW","Financial Services",694648941
2005,"SVK","ISL","Business Services",2367657.5
2005,"RUS","TJK","Business Services",14386791
2005,"HRV","EST","Retail Trade",158080
2005,"BGR","IRL","Water Transport",1458503
2005,"CYP","HRV","Communications",318520
2005,"ESP","LVA","Air Transport",1129562.83333333
2005,"CAN","ARG","Wholesale Trade",2750812.16666667
2005,"RoW","BEL","Air Transport",332872016.666667
2005,"ROU","SRB","Health",31000
2005,"IND","CYP","Wholesale Trade",497636.833333333
2005,"ISL","DEU","Wholesale Trade",8847750
2005,"CYP","POL","Financial Services",1295310
2005,"DEU","RUS","Air Transport",444077269.5
2005,"POL","NLD","Inland Transport",393962779.833333
2005,"HRV","RoW","Real Estate",2470881.5
2005,"HUN","CAN","Communications",1055832
2005,"SWE","HUN","Health",86118
2005,"COL","RUS","Real Estate",29407.5
2005,"GBR","ZAF","Health",1724721
2005,"CHE","FIN","Water Transport",896572
2005,"HKG","USA","Utilities",359166666.666667
2005,"RoW","PHL","Retail Trade",639000000
2005,"KWT","KOR","Financial Services",1200000
2005,"CZE","NOR","Communications",294926
2005,"USA","CZE","Education",25435512
2005,"NLD","KGZ","Wholesale Trade",513831.833333333
2005,"AUT","NOR","Retail Trade",18267654
2005,"LTU","HKG","Wholesale Trade",167910.666666667
2005,"DNK","EST","Construction",1535970
2005,"BEL","HRV","Business Services",44093057.5
2005,"FIN","DNK","Real Estate",3245354.5
2005,"ITA","BGR","Communications",8263799
2005,"DEU","MEX","Air Transport",251276100
2005,"HUN","LUX","Public Services",18876
2005,"CYP","MAR","Utilities",54462.8333333333
2005,"SVN","CZE","Financial Services",3296083
2005,"USA","SWE","Communications",256473859
2005,"RUS","TCA","Financial Services",39077
2005,"LTU","CAN","Utilities",789809.166666667
2005,"NLD","IND","Real Estate",3729031.5
2005,"TUN","SRB","Other Services",71500
2005,"ISL","ITA","Inland Transport",196616.666666667
2005,"AUS","DNK","Air Transport",23958331.3333333
2005,"SWE","KGZ","Vehicle Trade",68093.5
2005,"GBR","RUS","Hospitality",1226292152
2005,"SYR","RUS","Business Services",1019144
2005,"KGZ","NLD","Utilities",7991.5
2005,"PAN","SRB","Transport Services",500000
2005,"ZAF","SWZ","Utilities",2334642.33333333
2005,"POL","MLT","Water Transport",4545187.5
2005,"SGP","RoW","Other Services",5139608668
2005,"EST","DNK","Vehicle Trade",3984240.16666667
2005,"GBR","GRC","Retail Trade",32807457
2005,"SRB","PRT","Public Services",3000
2005,"RoW","DOM","Public Services",47400000
2005,"FIN","RoW","Inland Transport",2976776.33333333
2005,"ROU","CHN","Other Services",1627985
2005,"TUR","EST","Business Services",217655
2005,"NOR","AUT","Health",1179700
2005,"KAZ","RUS","Construction",8770561
2005,"RUS","BRB","Water Transport",3165725.33333333
2005,"SWE","ZAF","Retail Trade",117052194
2005,"DEU","BRA","Utilities",104010216.666667
2005,"RoW","SEN","Inland Transport",72500085
2005,"NOR","CAN","Wholesale Trade",28427624.1666667
2005,"GBR","HUN","Retail Trade",293015067
2005,"DNK","NGA","Construction",1107738
2005,"GBR","MEX","Hospitality",236352895
2005,"LTU","AUT","Real Estate",32442
2005,"RoW","COD","Inland Transport",55200000
2005,"PRT","IND","Hospitality",3149799
2005,"RoW","YEM","Construction",107800000
2005,"ITA","SRB","Vehicle Trade",124166.666666667
2005,"NOR","HKG","Utilities",17159719.6666667
2005,"USA","IRL","Public Services",14156400
2005,"FRA","BEL","Other Services",942580300
2005,"CIV","CAN","Hospitality",825244
2005,"RUS","ESH","Transport Services",1929412
2005,"ITA","SGP","Construction",47188000
2005,"NZL","FIN","Water Transport",967354
2005,"ARG","RoW","Retail Trade",1774300000
2005,"ITA","SVN","Communications",21553120
2005,"RUS","CZE","Water Transport",39417969.3333333
2005,"MEX","RoW","Wholesale Trade",225520877.5
2005,"MOZ","RoW","Other Services",40146300.5
2005,"IND","SVK","Wholesale Trade",183443.333333333
2005,"IND","CZE","Transport Services",14001859
2005,"RUS","MAR","Business Services",485499
2005,"SWE","TUR","Construction",254816
2005,"LTU","HUN","Inland Transport",1853113.83333333
2005,"NOR","BRA","Water Transport",159935664.5
2005,"DNK","MLT","Vehicle Trade",369442.666666667
2005,"FRA","DEU","Wholesale Trade",392840100
2005,"AUS","SVN","Public Services",303183
